,ardrone_predictedPose__batteryPercent,ardrone_predictedPose__droneState,ardrone_predictedPose__dx,ardrone_predictedPose__dy,ardrone_predictedPose__dyaw,ardrone_predictedPose__dz,ardrone_predictedPose__pitch,ardrone_predictedPose__ptamState,ardrone_predictedPose__roll,ardrone_predictedPose__scale,ardrone_predictedPose__scaleAccuracy,ardrone_predictedPose__x,ardrone_predictedPose__y,ardrone_predictedPose__yaw,ardrone_predictedPose__z,vrpn_client_node_ardrone_pose__pose_orientation_w,vrpn_client_node_ardrone_pose__pose_orientation_x,vrpn_client_node_ardrone_pose__pose_orientation_y,vrpn_client_node_ardrone_pose__pose_orientation_z,vrpn_client_node_ardrone_pose__pose_position_x,vrpn_client_node_ardrone_pose__pose_position_y,vrpn_client_node_ardrone_pose__pose_position_z
2016-05-05 05:52:33.295377408,0.0,0.0,0.0,0.0,1.15598137195e-22,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170385241508,,,,,,,
2016-05-05 05:10:06.892899840,,,,,,,,,,,,,,,,0.997910141945,-0.0367925837636,0.0525170639157,-0.00797724165022,-1.97637891769,0.0781732499599,0.873245179653
2016-05-05 05:52:33.328763648,0.0,0.0,0.0,0.0,4.51103671546e-23,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170387372375,,,,,,,
2016-05-05 05:52:33.362050048,0.0,0.0,0.0,0.0,1.71278410597e-23,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170389503241,,,,,,,
2016-05-05 05:10:06.903173120,,,,,,,,,,,,,,,,0.997868061066,-0.0375382266939,0.0528339333832,-0.00767111079767,-1.97636425495,0.0781724229455,0.873972296715
2016-05-05 05:52:33.395427072,0.0,0.0,0.0,0.0,6.62365796891e-24,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170391529799,,,,,,,
2016-05-05 05:10:06.913432320,,,,,,,,,,,,,,,,0.99784296751,-0.0380497127771,0.0529637262225,-0.00752407126129,-1.97637736797,0.0781664326787,0.874708592892
2016-05-05 05:52:33.428815360,0.0,0.0,0.0,0.0,2.54032341358e-24,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170189976692,,,,,,,
2016-05-05 05:52:33.462121216,0.0,0.0,0.0,0.0,9.64528987546e-25,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170187816024,,,,,,,
2016-05-05 05:10:06.923654400,,,,,,,,,,,,,,,,0.99784129858,-0.0377584137022,0.0531676746905,-0.0077613145113,-1.97630620003,0.0782179310918,0.875399589539
2016-05-05 05:52:33.495942400,0.0,0.0,0.0,0.0,3.77033924935e-25,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170185774565,,,,,,,
2016-05-05 05:10:06.933902080,,,,,,,,,,,,,,,,0.997827112675,-0.0380562916398,0.0532736852765,-0.00740451132879,-1.97630751133,0.0782771706581,0.876173317432
2016-05-05 05:10:06.933917696,,,,,,,,,,,,,,,,0.997828125954,-0.0379166565835,0.0533609837294,-0.00735830375925,-1.97628211975,0.0782866925001,0.876821815968
2016-05-05 05:52:33.529215232,0.0,0.0,0.0,0.0,1.43396053863e-25,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170183733106,,,,,,,
2016-05-05 05:52:33.562021632,0.0,0.0,0.0,0.0,5.60012788025e-26,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170181795955,,,,,,,
2016-05-05 05:10:06.943078400,,,,,,,,,,,,,,,,0.997860312462,-0.0370016843081,0.0533244498074,-0.00789485126734,-1.97630167007,0.0782886445522,0.877398252487
2016-05-05 05:52:33.595425536,0.0,0.0,0.0,0.0,2.1656743261e-26,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170179918408,,,,,,,
2016-05-05 05:10:06.953278976,,,,,,,,,,,,,,,,0.997829914093,-0.0377097390592,0.0535182952881,-0.00702584860846,-1.97625720501,0.0782690942287,0.877976119518
2016-05-05 05:52:33.628694528,0.0,0.0,0.0,0.0,8.45120631496e-27,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170178085566,,,,,,,
2016-05-05 05:52:33.662071296,0.0,0.0,0.0,0.0,3.17990909415e-27,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170176237822,,,,,,,
2016-05-05 05:10:06.963490816,,,,,,,,,,,,,,,,0.997827649117,-0.0373121425509,0.0537576563656,-0.0076169972308,-1.9762622118,0.0783526524901,0.878507018089
2016-05-05 05:52:33.695405312,0.0,0.0,0.0,0.0,1.21956740389e-27,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170174494386,,,,,,,
2016-05-05 05:10:06.973680896,,,,,,,,,,,,,,,,0.997816264629,-0.0374761745334,0.0539041347802,-0.00726004783064,-1.97627925873,0.0783725902438,0.879004538059
2016-05-05 05:10:06.973707264,,,,,,,,,,,,,,,,0.997819244862,-0.0371789708734,0.0540236383677,-0.0074754958041,-1.976308465,0.0784281864762,0.879424333572
2016-05-05 05:52:33.728706048,0.0,0.0,0.0,0.0,4.75917126337e-28,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170172810555,,,,,,,
2016-05-05 05:52:33.762037760,0.0,0.0,0.0,0.0,1.79071858819e-28,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170171111822,,,,,,,
2016-05-05 05:10:06.982901248,,,,,,,,,,,,,,,,0.997803390026,-0.0373623743653,0.0542244650424,-0.00722621474415,-1.97628259659,0.0783857777715,0.879782855511
2016-05-05 05:52:33.795384832,0.0,0.0,0.0,0.0,6.86781261676e-29,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170169502497,,,,,,,
2016-05-05 05:10:06.993110528,,,,,,,,,,,,,,,,0.997780025005,-0.0376423336565,0.0545075088739,-0.00686110882089,-1.97636640072,0.0784175395966,0.880178451538
2016-05-05 05:52:33.828697600,0.0,0.0,0.0,0.0,2.68005670306e-29,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170167952776,,,,,,,
2016-05-05 05:52:33.862070784,0.0,0.0,0.0,0.0,1.00841654272e-29,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170166373253,,,,,,,
2016-05-05 05:10:07.003360256,,,,,,,,,,,,,,,,0.99778264761,-0.0372487641871,0.054732169956,-0.00683699036017,-1.97629511356,0.0784573256969,0.880483746529
2016-05-05 05:52:33.895485696,0.0,0.0,0.0,0.0,3.86750656494e-30,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170164898038,,,,,,,
2016-05-05 05:10:07.013578240,,,,,,,,,,,,,,,,0.997785210609,-0.0367690175772,0.0549901537597,-0.00699811242521,-1.97638630867,0.0784329399467,0.880848646164
2016-05-05 05:52:33.928758784,0.0,0.0,0.0,0.0,1.50923412414e-30,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170163452625,,,,,,,
2016-05-05 05:52:33.962607616,0.0,0.0,0.0,0.0,5.67874832153e-31,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170162007213,,,,,,,
2016-05-05 05:10:07.023799040,,,,,,,,,,,,,,,,0.997777938843,-0.0364891216159,0.0553373098373,-0.00674662087113,-1.97644889355,0.0783691033721,0.881140708923
2016-05-05 05:10:07.023813120,,,,,,,,,,,,,,,,0.997776627541,-0.0362060852349,0.0555586144328,-0.006652248092,-1.97646641731,0.0783552005887,0.881414592266
2016-05-05 05:52:33.995437312,0.0,0.0,0.0,0.0,2.2214877804e-31,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170160651207,,,,,,,
2016-05-05 05:10:07.033038592,,,,,,,,,,,,,,,,0.997777938843,-0.0357889384031,0.0557829812169,-0.00683778245002,-1.97645330429,0.0784281343222,0.881643652916
2016-05-05 05:52:34.028685312,0.0,0.0,0.0,0.0,8.59090944515e-32,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170159325004,,,,,,,
2016-05-05 05:52:34.062029824,0.0,0.0,0.0,0.0,3.21243886332e-32,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170157983899,,,,,,,
2016-05-05 05:10:07.043364096,,,,,,,,,,,,,,,,0.997767329216,-0.0357261486351,0.0560292117298,-0.00670063542202,-1.97641682625,0.0784716755152,0.881891310215
2016-05-05 05:52:34.095359488,0.0,0.0,0.0,0.0,1.25099782234e-32,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.1701567173,,,,,,,
2016-05-05 05:10:07.053633536,,,,,,,,,,,,,,,,0.997758924961,-0.0358016863465,0.0561753548682,-0.00631367228925,-1.97646737099,0.0784863680601,0.882134199142
2016-05-05 05:52:34.128721152,0.0,0.0,0.0,0.0,4.83784324441e-33,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170155495405,,,,,,,
2016-05-05 05:52:34.162084096,0.0,0.0,0.0,0.0,1.80903731677e-33,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170154258609,,,,,,,
2016-05-05 05:10:07.063950848,,,,,,,,,,,,,,,,0.997727513313,-0.0362031832337,0.0564991421998,-0.00608707591891,-1.97644937038,0.0784098133445,0.882304728031
2016-05-05 05:52:34.195422464,0.0,0.0,0.0,0.0,7.05948504763e-34,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170153096318,,,,,,,
2016-05-05 05:10:07.073227264,,,,,,,,,,,,,,,,0.997745811939,-0.0351610966027,0.0568064041436,-0.00633490364999,-1.97646045685,0.0784927457571,0.882571816444
2016-05-05 05:52:34.228727808,0.0,0.0,0.0,0.0,2.7367427849e-34,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.17015196383,,,,,,,
2016-05-05 05:52:34.262011904,0.0,0.0,0.0,0.0,1.05269020344e-34,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170150861144,,,,,,,
2016-05-05 05:10:07.083492864,,,,,,,,,,,,,,,,0.997731983662,-0.0352201275527,0.057032007724,-0.00615364452824,-1.97648882866,0.0784326940775,0.882823884487
2016-05-05 05:52:34.295394304,0.0,0.0,0.0,0.0,3.9754441213e-35,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170149758458,,,,,,,
2016-05-05 05:10:07.093697792,,,,,,,,,,,,,,,,0.997749567032,-0.0344458967447,0.0571751184762,-0.00635917996988,-1.97657811642,0.0784596130252,0.883143186569
2016-05-05 05:52:34.328774656,0.0,0.0,0.0,0.0,1.54115603286e-35,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170148715377,,,,,,,
2016-05-05 05:52:34.362041344,0.0,0.0,0.0,0.0,5.85157701405e-36,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170147672296,,,,,,,
2016-05-05 05:10:07.102877184,,,,,,,,,,,,,,,,0.997738718987,-0.0344425402582,0.0574157200754,-0.00588355818763,-1.97660827637,0.0783140212297,0.883436918259
2016-05-05 05:10:07.102890752,,,,,,,,,,,,,,,,0.997737288475,-0.0341032408178,0.0576632544398,-0.00568690430373,-1.9766061306,0.0782906413078,0.883743941784
2016-05-05 05:52:34.395815424,0.0,0.0,0.0,0.0,2.26291451477e-36,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170146673918,,,,,,,
2016-05-05 05:10:07.113089536,,,,,,,,,,,,,,,,0.997730791569,-0.0337662808597,0.0579660087824,-0.00575678842142,-1.97659265995,0.0783739387989,0.884106814861
2016-05-05 05:52:34.428721408,0.0,0.0,0.0,0.0,8.85236785778e-37,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170145705342,,,,,,,
2016-05-05 05:52:34.462098176,0.0,0.0,0.0,0.0,3.31963794667e-37,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170144751668,,,,,,,
2016-05-05 05:10:07.123313152,,,,,,,,,,,,,,,,0.997697949409,-0.0341618061066,0.0583452396095,-0.00526342587546,-1.97656834126,0.0783666223288,0.884366869926
2016-05-05 05:52:34.495368704,0.0,0.0,0.0,0.0,1.29543686737e-37,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170143827796,,,,,,,
2016-05-05 05:10:07.133572096,,,,,,,,,,,,,,,,0.997603178024,-0.0360590666533,0.0589555427432,-0.0034600449726,-1.97660517693,0.0781499519944,0.884738147259
2016-05-05 05:10:07.133586688,,,,,,,,,,,,,,,,0.997551739216,-0.036933068186,0.0592781528831,-0.00356773822568,-1.97671627998,0.0778336673975,0.885116279125
2016-05-05 05:52:34.528705280,0.0,0.0,0.0,0.0,5.02200594657e-38,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170142948627,,,,,,,
2016-05-05 05:52:34.562065920,0.0,0.0,0.0,0.0,1.86940473867e-38,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170142054558,,,,,,,
2016-05-05 05:10:07.143854336,,,,,,,,,,,,,,,,0.997661709785,-0.0337301529944,0.0592059828341,-0.00530650420114,-1.97671532631,0.0783576667309,0.885562896729
2016-05-05 05:52:34.595440640,0.0,0.0,0.0,0.0,7.29506031308e-39,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170141205192,,,,,,,
2016-05-05 05:10:07.153133568,,,,,,,,,,,,,,,,0.997579813004,-0.0356048047543,0.0596100129187,-0.0036932232324,-1.97676050663,0.0783220306039,0.885962843895
2016-05-05 05:52:34.628755456,0.0,0.0,0.0,0.0,2.82806692954e-39,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170140385628,,,,,,,
2016-05-05 05:52:34.662074880,0.0,0.0,0.0,0.0,1.05272687262e-39,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170139566064,,,,,,,
2016-05-05 05:10:07.163369216,,,,,,,,,,,,,,,,0.997539043427,-0.0357473231852,0.0602179430425,-0.00343849300407,-1.97685468197,0.078338816762,0.886484861374
2016-05-05 05:52:34.695423744,0.0,0.0,0.0,0.0,4.10810262995e-40,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170138776302,,,,,,,
2016-05-05 05:10:07.173632256,,,,,,,,,,,,,,,,0.997551620007,-0.0346410498023,0.0606006719172,-0.00429513771087,-1.97670793533,0.0784523189068,0.887035727501
2016-05-05 05:52:34.728844800,0.0,0.0,0.0,0.0,1.59257570471e-40,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170225903392,,,,,,,
2016-05-05 05:52:34.762102784,0.0,0.0,0.0,0.0,6.04674300341e-41,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170226857066,,,,,,,
2016-05-05 05:10:07.183854592,,,,,,,,,,,,,,,,0.997577607632,-0.0333427414298,0.0608248375356,-0.00524908769876,-1.97679400444,0.0784368216991,0.887662887573
2016-05-05 05:10:07.183864320,,,,,,,,,,,,,,,,0.997439444065,-0.0361007004976,0.0616246722639,-0.00369969243184,-1.97694599628,0.0780145451427,0.888242602348
2016-05-05 05:52:34.795383552,0.0,0.0,0.0,0.0,2.33848687727e-41,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170227736235,,,,,,,
2016-05-05 05:10:07.193080320,,,,,,,,,,,,,,,,0.997439563274,-0.035773769021,0.0618233270943,-0.00353160500526,-1.97699117661,0.0781405344605,0.888864636421
2016-05-05 05:52:34.829253632,0.0,0.0,0.0,0.0,8.74410241739e-42,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170228630304,,,,,,,
2016-05-05 05:52:34.862040320,0.0,0.0,0.0,0.0,3.40515526831e-42,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170229479671,,,,,,,
2016-05-05 05:10:07.203413504,,,,,,,,,,,,,,,,0.997534632683,-0.0330118834972,0.0616977773607,-0.00532742263749,-1.97684216499,0.0785718113184,0.889607548714
2016-05-05 05:52:34.895370496,0.0,0.0,0.0,0.0,1.31722055647e-42,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170230299234,,,,,,,
2016-05-05 05:10:07.213646080,,,,,,,,,,,,,,,,0.997511744499,-0.0331419743598,0.0620255470276,-0.00498226564378,-1.97690331936,0.0785242542624,0.890386641026
2016-05-05 05:52:34.928727296,0.0,0.0,0.0,0.0,5.04467447157e-43,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170231088996,,,,,,,
2016-05-05 05:52:34.962103808,0.0,0.0,0.0,0.0,1.91977889612e-43,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170231893659,,,,,,,
2016-05-05 05:10:07.223861760,,,,,,,,,,,,,,,,0.99742269516,-0.0352989062667,0.0623694099486,-0.0034795794636,-1.97687935829,0.0783734917641,0.891131401062
2016-05-05 05:10:07.223878656,,,,,,,,,,,,,,,,0.997404038906,-0.035526715219,0.0625380352139,-0.00347321410663,-1.97694242001,0.078315012157,0.891906201839
2016-05-05 05:52:34.995388928,0.0,0.0,0.0,0.0,7.42688186092e-44,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170232653618,,,,,,,
2016-05-05 05:10:07.233172736,,,,,,,,,,,,,,,,0.997466623783,-0.0334830060601,0.0625606477261,-0.00505354814231,-1.97694611549,0.0786375850439,0.892732083797
2016-05-05 05:52:35.028781312,0.0,0.0,0.0,0.0,2.80259692865e-44,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170233383775,,,,,,,
2016-05-05 05:52:35.062116608,0.0,0.0,0.0,0.0,9.80908925027e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170234128833,,,,,,,
2016-05-05 05:10:07.243397120,,,,,,,,,,,,,,,,0.997456908226,-0.0336380973458,0.0626056566834,-0.00535791087896,-1.97692239285,0.0786109641194,0.893579781055
2016-05-05 05:52:35.095377408,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170234829187,,,,,,,
2016-05-05 05:52:35.128735744,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.17023549974,,,,,,,
2016-05-05 05:52:35.162085120,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170236185193,,,,,,,
2016-05-05 05:52:35.195364096,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170236825943,,,,,,,
2016-05-05 05:10:07.273103360,,,,,,,,,,,,,,,,0.997393131256,-0.035819388926,0.062556296587,-0.00327100185677,-1.97692000866,0.0783808231354,0.894506156445
2016-05-05 05:10:07.273121792,,,,,,,,,,,,,,,,0.997437357903,-0.0352803915739,0.0621196292341,-0.00390989007428,-1.97685706615,0.0785331353545,0.89622348547
2016-05-05 05:52:35.229172480,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170237481594,,,,,,,
2016-05-05 05:52:35.262074112,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170238092542,,,,,,,
2016-05-05 05:10:07.283338496,,,,,,,,,,,,,,,,0.997437417507,-0.0358284898102,0.0618329644203,-0.00341233774088,-1.97689604759,0.0784937515855,0.897130429745
2016-05-05 05:10:07.283362304,,,,,,,,,,,,,,,,0.997521936893,-0.0338424146175,0.0614162422717,-0.00573058286682,-1.97690498829,0.0787247046828,0.898015141487
2016-05-05 05:52:35.295486464,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170238688588,,,,,,,
2016-05-05 05:10:07.293562112,,,,,,,,,,,,,,,,0.997401058674,-0.0371746569872,0.0616006143391,-0.00381333404221,-1.97693800926,0.078130453825,0.89899456501
2016-05-05 05:52:35.328753664,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170239269733,,,,,,,
2016-05-05 05:52:35.362087680,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170239850879,,,,,,,
2016-05-05 05:10:07.303858432,,,,,,,,,,,,,,,,0.997532188892,-0.0342544130981,0.0610458478332,-0.00545314047486,-1.97687041759,0.0787789821625,0.899956464767
2016-05-05 05:52:35.395414528,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170240387321,,,,,,,
2016-05-05 05:10:07.313139712,,,,,,,,,,,,,,,,0.997552990913,-0.0338687263429,0.0608381740749,-0.00630383007228,-1.97693872452,0.0788962766528,0.900804936886
2016-05-05 05:52:35.428711680,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170240923762,,,,,,,
2016-05-05 05:52:35.462069504,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170241460204,,,,,,,
2016-05-05 05:10:07.323380480,,,,,,,,,,,,,,,,0.997560799122,-0.0342082157731,0.0605472326279,-0.00602805055678,-1.97690975666,0.0788170173764,0.901857078075
2016-05-05 05:52:35.495369216,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170241966844,,,,,,,
2016-05-05 05:10:07.333644800,,,,,,,,,,,,,,,,0.997542977333,-0.0348813869059,0.0604681298137,-0.00592025462538,-1.97689735889,0.0787667408586,0.902824163437
2016-05-05 05:10:07.333655296,,,,,,,,,,,,,,,,0.997417271137,-0.0384808070958,0.0605152696371,-0.00400617206469,-1.97694218159,0.0782462880015,0.903843700886
2016-05-05 05:52:35.528728320,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170242458582,,,,,,,
2016-05-05 05:52:35.562045696,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170242965221,,,,,,,
2016-05-05 05:10:07.343884544,,,,,,,,,,,,,,,,0.997598648071,-0.0346371866763,0.0596571564674,-0.00618707528338,-1.97672522068,0.0789357796311,0.904873847961
2016-05-05 05:52:35.595437312,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170243427157,,,,,,,
2016-05-05 05:52:35.628715264,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170243889093,,,,,,,
2016-05-05 05:52:35.662128128,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170244336128,,,,,,,
2016-05-05 05:10:07.363396608,,,,,,,,,,,,,,,,0.997501134872,-0.0380687974393,0.0593797490001,-0.00403520092368,-1.97671878338,0.0786764919758,0.905979454517
2016-05-05 05:52:35.695439360,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170244768262,,,,,,,
2016-05-05 05:10:07.373654016,,,,,,,,,,,,,,,,0.997617304325,-0.0349859967828,0.0591098926961,-0.00646161753684,-1.97675275803,0.078987531364,0.90712428093
2016-05-05 05:10:07.373672960,,,,,,,,,,,,,,,,0.997636497021,-0.0353244766593,0.0585355572402,-0.00687086721882,-1.97661840916,0.0789973065257,0.909476697445
2016-05-05 05:52:35.728809472,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170245185494,,,,,,,
2016-05-05 05:52:35.762058240,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170245617628,,,,,,,
2016-05-05 05:10:07.383941376,,,,,,,,,,,,,,,,0.997539818287,-0.0389726683497,0.058119662106,-0.00420399568975,-1.97651612759,0.0785874500871,0.910751402378
2016-05-05 05:52:35.795377408,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170246005058,,,,,,,
2016-05-05 05:10:07.393211904,,,,,,,,,,,,,,,,0.99766677618,-0.0357536971569,0.0577456615865,-0.00694595417008,-1.97654354572,0.0789338797331,0.911941885948
2016-05-05 05:52:35.828727552,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170246392488,,,,,,,
2016-05-05 05:52:35.862113536,0.0,0.0,0.0,0.0,2.80259692865e-45,0.0,0.0,2.0,0.0,1.33515787125,0.533378958702,-0.223277762532,0.0,29.2424983978,0.170246779919,,,,,,,
2016-05-05 05:10:07.403431936,,,,,,,,,,,,,,,,0.997539520264,-0.0399054810405,0.0574877522886,-0.00420302851126,-1.97657084465,0.078443467617,0.913221895695
